design,year,month,side,reason_class,price_bucket,notional_bucket,fills,notional,slippage,avg_slippage,median_slippage,fees,transaction_cost,slippage_bps
C,2024,2024-04,SELL,NORMAL_STRATEGY,5-10,Q4,1,1401760.8,9734.45,9734.45,9734.45,2354.81796792,12089.267967920001,69.44444444444444
C,2024,2024-04,SELL,NORMAL_STRATEGY,10-25,Q3,2,948934.7898719788,4588.2,2294.1,2294.1,1594.1155535059374,6182.315553505938,48.35105687946161
C,2024,2024-04,SELL,NORMAL_STRATEGY,10-25,Q4,2,1787363.6777578355,11595.900000000001,5797.950000000001,5797.950000000001,3002.5922422653875,14598.492242265387,64.8771156329333
C,2024,2024-04,SELL,NORMAL_STRATEGY,25-50,Q2,1,153148.25,885.25,885.25,885.25,257.273745175,1142.523745175,57.80346820809248
C,2024,2024-04,SELL,NORMAL_STRATEGY,25-50,Q3,4,2207490.0,14132.25,3533.0625,3780.5,3708.362451,17840.612451,64.01954255738418
C,2024,2024-04,SELL,NORMAL_STRATEGY,25-50,Q4,1,842377.5,4841.25,4841.25,4841.25,1415.1099622499999,6256.35996225,57.47126436781609
C,2024,2024-04,SELL,NORMAL_STRATEGY,50-100,Q4,1,969760.0,4180.0,4180.0,4180.0,1629.0998240000001,5809.099824,43.10344827586207
C,2024,2024-05,BUY,NORMAL_STRATEGY,10-25,Q3,1,693814.4168579102,4419.2,4419.2,4419.2,1165.5388388796032,5584.738838879603,63.69426596831629
C,2024,2024-05,BUY,NORMAL_STRATEGY,10-25,Q4,3,4042446.70938015,23515.0,7838.333333333333,7143.1,6790.906227087713,30305.906227087715,58.17021643213123
C,2024,2024-05,BUY,NORMAL_STRATEGY,25-50,Q4,3,3049489.75,19923.75,6641.25,5910.75,5122.837831025,25046.587831024997,65.33470066590648
C,2024,2024-05,SELL,NORMAL_STRATEGY,10-25,Q1,1,21070.00037384033,98.0,98.0,98.0,35.39549362801437,133.39549362801438,46.511627081731284
C,2024,2024-05,SELL,NORMAL_STRATEGY,10-25,Q3,2,676724.0,3323.0,1661.5,1661.5,1136.8286475999998,4459.828647599999,49.10421383015823
C,2024,2024-05,SELL,NORMAL_STRATEGY,10-25,Q4,3,2271377.8018218996,11367.3,3789.1,3646.7,3815.687569280609,15182.987569280609,50.0458355755795
C,2024,2024-05,SELL,NORMAL_STRATEGY,25-50,Q3,1,719522.75,4414.25,4414.25,4414.25,1208.7262677249998,5622.976267725,61.34969325153374
C,2024,2024-05,SELL,NORMAL_STRATEGY,25-50,Q4,3,3032490.0,22734.25,7578.083333333333,7224.75,5094.279951,27828.529951,74.96891993048617
C,2024,2024-06,BUY,NORMAL_STRATEGY,10-25,Q3,1,699671.3693214416,4021.1,4021.1,4021.1,1175.3779333230896,5196.477933323089,57.471266887764195
C,2024,2024-06,BUY,NORMAL_STRATEGY,10-25,Q4,2,1924304.9630481722,9686.7,4843.35,4843.35,3232.639907424624,12919.339907424624,50.3386946768349
C,2024,2024-06,BUY,NORMAL_STRATEGY,25-50,Q3,1,712158.75,5275.25,5275.25,5275.25,1196.355484125,6471.605484125,74.07407407407408
C,2024,2024-06,BUY,NORMAL_STRATEGY,25-50,Q4,3,3846302.5,29334.0,9778.0,9172.25,6461.40356975,35795.40356975,76.26545234026705
C,2024,2024-06,BUY,NORMAL_STRATEGY,50-100,Q4,1,2549917.0,11915.5,11915.5,11915.5,4283.6055683,16199.105568300001,46.72897196261682
C,2024,2024-06,SELL,NORMAL_STRATEGY,10-25,Q1,1,20552.399546813966,118.8,118.8,118.8,34.52597599869278,153.32597599869277,57.80346948267478
C,2024,2024-06,SELL,NORMAL_STRATEGY,10-25,Q4,5,6102793.593305398,35704.2,7140.839999999999,4704.1,10252.082957393737,45956.282957393734,58.504682247760364
C,2024,2024-06,SELL,NORMAL_STRATEGY,25-50,Q4,3,4360738.75,34609.25,11536.416666666666,12451.75,7325.605026124999,41934.855026125,79.36556621283492
C,2024,2024-07,BUY,NORMAL_STRATEGY,5-10,Q3,1,614532.112880516,3376.55,3376.55,3376.55,1032.3524964279786,4408.902496427979,54.94505379341349
C,2024,2024-07,BUY,NORMAL_STRATEGY,10-25,Q2,5,821858.6905357362,3839.7,767.9399999999999,763.4,1380.6404142309832,5220.340414230983,46.71971038594306
C,2024,2024-07,BUY,NORMAL_STRATEGY,10-25,Q3,4,2025236.5657325746,10203.6,2550.9,2397.2,3402.194906774152,13605.794906774152,50.382262362071884
C,2024,2024-07,BUY,NORMAL_STRATEGY,10-25,Q4,2,3377753.8829963687,16488.800000000003,8244.400000000001,8244.400000000001,5674.288748045601,22163.0887480456,48.815871644777644
C,2024,2024-07,BUY,NORMAL_STRATEGY,25-50,Q2,2,323428.75,1915.25,957.625,957.625,543.327957125,2458.577957125,59.21706094464392
C,2024,2024-07,BUY,NORMAL_STRATEGY,25-50,Q3,5,2439954.0,20170.25,4034.05,4197.25,4098.8787246,24269.1287246,82.66651748352633
C,2024,2024-07,SELL,NORMAL_STRATEGY,5-10,Q3,1,587519.7,3376.55,3376.55,3376.55,986.97434403,4363.52434403,57.4712643678161
C,2024,2024-07,SELL,NORMAL_STRATEGY,10-25,Q3,1,491748.6196426392,2574.6,2574.6,2574.6,826.0885061376695,3400.6885061376693,52.35601885107474
C,2024,2024-07,SELL,NORMAL_STRATEGY,10-25,Q4,2,2063490.8289455415,8831.1,4415.55,4415.55,3466.458243545615,12297.558243545616,42.79689483530564
C,2024,2024-07,SELL,NORMAL_STRATEGY,25-50,Q3,2,1066049.25,9887.25,4943.625,4943.625,1790.856135075,11678.106135074999,92.74665312132625
C,2024,2024-07,SELL,NORMAL_STRATEGY,25-50,Q4,1,798724.75,7327.75,7327.75,7327.75,1341.777707525,8669.527707525,91.74311926605505
C,2024,2024-07,SELL,NORMAL_STRATEGY,50-100,Q2,1,91991.25,416.25,416.25,416.25,154.53610087500002,570.786100875,45.248868778280546
C,2024,2024-07,SELL,NORMAL_STRATEGY,50-100,Q3,1,497087.0,2344.75,2344.75,2344.75,835.0564513,3179.8064513,47.16981132075472
C,2024,2024-07,SELL,NORMAL_STRATEGY,50-100,Q4,1,1931599.5,9154.5,9154.5,9154.5,3244.8940000499997,12399.39400005,47.39336492890995
C,2024,2024-08,BUY,NORMAL_STRATEGY,10-25,Q2,1,92920.30189552307,496.9,496.9,496.9,156.0968151542892,652.9968151542892,53.475934737997314
C,2024,2024-08,BUY,NORMAL_STRATEGY,10-25,Q3,2,947615.3105209351,4730.3,2365.15,2365.15,1591.898960144119,6322.198960144119,49.91793555340088
C,2024,2024-08,BUY,NORMAL_STRATEGY,10-25,Q4,3,3827928.470747757,19137.8,6379.266666666666,6292.9,6430.537038009156,25568.33703800916,49.9951870737584
C,2024,2024-08,BUY,NORMAL_STRATEGY,25-50,Q2,1,100182.0,566.0,566.0,566.0,168.2957418,734.2957418,56.497175141242934
C,2024,2024-08,BUY,NORMAL_STRATEGY,25-50,Q3,1,640080.0,3556.0,3556.0,3556.0,1075.2703920000001,4631.270392,55.55555555555556
C,2024,2024-08,BUY,NORMAL_STRATEGY,25-50,Q4,2,2233627.5,19481.5,9740.75,9740.75,3752.27083725,23233.77083725,87.21910882633743
C,2024,2024-08,BUY,NORMAL_STRATEGY,50-100,Q3,1,640065.0,3005.0,3005.0,3005.0,1075.2451935,4080.2451935,46.948356807511736
C,2024,2024-08,SELL,NORMAL_STRATEGY,10-25,Q2,1,112122.00237617492,622.9,622.9,622.9,188.35375179173627,811.2537517917362,55.555554378179885
C,2024,2024-08,SELL,NORMAL_STRATEGY,10-25,Q3,1,603234.012784195,3351.3,3351.3,3351.3,1013.372818076169,4364.672818076169,55.55555437817988
C,2024,2024-08,SELL,NORMAL_STRATEGY,10-25,Q4,6,6764629.230100632,35615.5,5935.916666666667,5934.75,11363.900643646051,46979.40064364605,52.649596583241234
C,2024,2024-08,SELL,NORMAL_STRATEGY,25-50,Q4,1,745186.5,4870.5,4870.5,4870.5,1251.8388013499998,6122.33880135,65.359477124183
C,2024,2024-09,BUY,NORMAL_STRATEGY,5-10,Q3,1,475852.7929092407,3717.6,3717.6,3717.6,799.3851068082336,4516.9851068082335,78.12500116415323
C,2024,2024-09,BUY,NORMAL_STRATEGY,10-25,Q1,3,53594.59935913086,232.1,77.36666666666666,84.0,90.03356746340393,322.13356746340395,43.3066023023563
C,2024,2024-09,BUY,NORMAL_STRATEGY,10-25,Q3,5,2353092.5130960466,14960.2,2992.04,3208.7,3952.960112750048,18913.160112750047,63.576760865710035
C,2024,2024-09,BUY,NORMAL_STRATEGY,25-50,Q1,4,80910.5,547.25,136.8125,173.0,135.92154895,683.17154895,67.63646251104615
C,2024,2024-09,BUY,NORMAL_STRATEGY,25-50,Q3,4,1895906.5,15238.25,3809.5625,3990.75,3184.93332935,18423.183329350002,80.37448049257704
C,2024,2024-09,SELL,NORMAL_STRATEGY,10-25,Q1,2,16195.300217819215,83.8,41.9,41.9,27.206484835914498,111.00648483591449,51.74340634191969
C,2024,2024-09,SELL,NORMAL_STRATEGY,10-25,Q3,3,1281897.9048761367,8141.1,2713.7000000000003,3208.7,2153.460290401422,10294.560290401423,63.50817774982348
C,2024,2024-09,SELL,NORMAL_STRATEGY,25-50,Q1,4,128324.75,1024.75,256.1875,234.625,215.572747525,1240.322747525,79.85599036818697
C,2024,2024-09,SELL,NORMAL_STRATEGY,25-50,Q2,2,315431.25,1761.5,880.75,880.75,529.892956875,2291.392956875,55.844181576809525
C,2024,2024-09,SELL,NORMAL_STRATEGY,25-50,Q4,2,2379302.25,19481.5,9740.75,9740.75,3996.9898497749996,23478.489849775,81.87904668269867
C,2024,2024-09,SELL,NORMAL_STRATEGY,50-100,Q1,2,28163.0,136.0,68.0,68.0,47.3110237,183.3110237,48.29030998118098
C,2024,2024-09,SELL,NORMAL_STRATEGY,50-100,Q3,1,625040.0,3005.0,3005.0,3005.0,1050.004696,4055.004696,48.07692307692308
C,2024,2024-10,BUY,NORMAL_STRATEGY,5-10,Q1,1,44729.59933347702,349.45,349.45,349.45,75.14125392030805,424.591253920308,78.12500116415323
C,2024,2024-10,BUY,NORMAL_STRATEGY,10-25,Q1,3,114707.30015640258,495.8,165.26666666666668,159.0,192.69679353274068,688.4967935327408,43.22305549202015
C,2024,2024-10,BUY,NORMAL_STRATEGY,10-25,Q2,4,460519.0070098877,2049.4,512.35,500.1,773.6258798759103,2823.0258798759105,44.501963410947724
C,2024,2024-10,BUY,NORMAL_STRATEGY,10-25,Q4,2,2306252.9127759933,13411.0,6705.5,6705.5,3874.274268172391,17285.27426817239,58.150604063009865
C,2024,2024-10,BUY,NORMAL_STRATEGY,25-50,Q1,2,87301.5,624.0,312.0,312.0,146.65778985,770.65778985,71.47643511279875
C,2024,2024-10,BUY,NORMAL_STRATEGY,25-50,Q2,4,530836.5,4209.25,1052.3125,1185.625,891.75223635,5101.002236349999,79.29466040861922
C,2024,2024-10,BUY,NORMAL_STRATEGY,25-50,Q4,1,2289262.5,22443.75,22443.75,22443.75,3845.73207375,26289.48207375,98.0392156862745
C,2024,2024-10,BUY,NORMAL_STRATEGY,50-100,Q4,1,757206.0,3658.0,3658.0,3658.0,1272.0303594,4930.0303594,48.30917874396135
C,2024,2024-10,SELL,NORMAL_STRATEGY,5-10,Q3,1,512448.2922427177,4067.05,4067.05,4067.05,860.8618861385415,4927.911886138541,79.36508056648316
C,2024,2024-10,SELL,NORMAL_STRATEGY,10-25,Q3,3,1592872.6067035676,10833.2,3611.066666666667,4156.7,2675.8666920013234,13509.066692001323,68.01046081405838
C,2024,2024-10,SELL,NORMAL_STRATEGY,10-25,Q4,4,3162827.294371414,20521.7,5130.425,4822.25,5313.233571814539,25834.933571814538,64.88403599058519
C,2024,2024-10,SELL,NORMAL_STRATEGY,25-50,Q3,5,2851235.0,22037.75,4407.55,4294.25,4789.7896765000005,26827.5396765,77.2919454201425
C,2024,2024-10,SELL,NORMAL_STRATEGY,50-100,Q4,1,786470.0,3658.0,3658.0,3658.0,1321.190953,4979.190953,46.51162790697674
C,2024,2024-11,BUY,NORMAL_STRATEGY,5-10,Q4,1,1435154.8777902601,7285.05,7285.05,7285.05,2410.9166791998587,9695.966679199859,50.761420336855586
C,2024,2024-11,BUY,NORMAL_STRATEGY,10-25,Q4,1,1435146.4745365144,6675.1,6675.1,6675.1,2410.902562573891,9086.00256257389,46.51162873222225
C,2024,2024-11,BUY,NORMAL_STRATEGY,25-50,Q4,2,6674592.5,49852.0,24926.0,24926.0,11212.64794075,61064.64794075,74.6892038727458
C,2024,2024-11,SELL,NORMAL_STRATEGY,25-50,Q4,2,7327601.5,62791.5,31395.75,31395.75,12309.63775985,75101.13775985,85.69175056804058
C,2024,2024-12,BUY,NORMAL_STRATEGY,10-25,Q4,1,2021970.8,9582.8,9582.8,9582.8,3396.70874692,12979.508746919999,47.393364928909946
C,2024,2024-12,BUY,NORMAL_STRATEGY,25-50,Q1,1,4504.5,35.75,35.75,35.75,7.5671095500000005,43.31710955,79.36507936507937
C,2024,2024-12,BUY,NORMAL_STRATEGY,25-50,Q4,3,3134023.5,27887.5,9295.833333333334,8256.75,5264.84607765,33152.34607765,88.9830596356409
C,2024,2024-12,SELL,NORMAL_STRATEGY,5-10,Q2,1,224680.94555912015,1164.15,1164.15,1164.15,377.441520444766,1541.591520444766,51.813472526698
C,2024,2024-12,SELL,NORMAL_STRATEGY,5-10,Q3,1,358098.00700531004,1836.4,1836.4,1836.4,601.5688419682203,2437.9688419682207,51.282050278843606
C,2024,2024-12,SELL,NORMAL_STRATEGY,5-10,Q4,1,771210.0163440704,4284.5,4284.5,4284.5,1295.5557064564039,5580.055706456404,55.55555437817988
C,2024,2024-12,SELL,NORMAL_STRATEGY,10-25,Q2,1,223857.1921295166,1031.6,1031.6,1031.6,376.0576970583749,1407.6576970583749,46.08295092896319
C,2024,2024-12,SELL,NORMAL_STRATEGY,10-25,Q3,1,371670.5065944672,1728.7,1728.7,1728.7,624.3692840280455,2353.0692840280453,46.51162708173126
C,2024,2024-12,SELL,NORMAL_STRATEGY,10-25,Q4,1,826022.8298675538,3914.8,3914.8,3914.8,1387.6357518945033,5302.4357518945035,47.39336321524803
C,2024,2024-12,SELL,NORMAL_STRATEGY,25-50,Q2,1,212704.0,1661.75,1661.75,1661.75,357.32144960000005,2019.0714496,78.125
C,2024,2024-12,SELL,NORMAL_STRATEGY,25-50,Q3,2,1066322.0,9259.5,4629.75,4629.75,1791.3143277999998,11050.814327799999,86.83587134092704
C,2024,2024-12,SELL,NORMAL_STRATEGY,25-50,Q4,3,3101015.25,26506.25,8835.416666666666,7155.75,5209.395518475,31715.645518475,85.47603885533938
C,2025,2025-01,BUY,NORMAL_STRATEGY,10-25,Q1,1,42.79999847412109,0.2,0.2,0.2,0.071899717436676,0.271899717436676,46.72897362856906
C,2025,2025-01,BUY,NORMAL_STRATEGY,10-25,Q3,3,1877173.9189476012,8168.9,2722.9666666666667,2723.6,3153.464466440075,11322.364466440074,43.51701202294418
C,2025,2025-01,BUY,NORMAL_STRATEGY,10-25,Q4,1,1303602.3535247801,6091.6,6091.6,6091.6,2189.921593686278,8281.521593686279,46.72897362856906
C,2025,2025-01,BUY,NORMAL_STRATEGY,25-50,Q3,1,686919.0,6734.5,6734.5,6734.5,1153.9552280999999,7888.4552281,98.0392156862745
C,2025,2025-01,BUY,NORMAL_STRATEGY,25-50,Q4,1,1357824.0,13056.0,13056.0,13056.0,2281.0085376,15337.0085376,96.15384615384616
C,2025,2025-01,SELL,NORMAL_STRATEGY,10-25,Q3,2,1228865.0154380798,5577.0,2788.5,2788.5,2064.37033943443,7641.37033943443,45.38334096859164
C,2025,2025-01,SELL,NORMAL_STRATEGY,10-25,Q4,2,2006170.3792480468,9463.6,4731.8,4731.8,3370.1656200987936,12833.765620098793,47.17246400351673
C,2025,2025-02,BUY,NORMAL_STRATEGY,10-25,Q3,1,591870.9903923036,2518.6,2518.6,2518.6,994.2840767600306,3512.8840767600304,42.553192180117215
C,2025,2025-02,BUY,NORMAL_STRATEGY,10-25,Q4,3,4844156.784848022,20059.3,6686.433333333333,7316.7,8137.698982866193,28196.998982866193,41.40927077906156
C,2025,2025-02,BUY,NORMAL_STRATEGY,25-50,Q3,1,528816.0,2754.25,2754.25,2754.25,888.3579984,3642.6079984,52.08333333333333
C,2025,2025-02,BUY,NORMAL_STRATEGY,25-50,Q4,2,2525711.75,18414.25,9207.125,9207.125,4242.943168825001,22657.193168825,72.90717161212082
C,2025,2025-02,SELL,NORMAL_STRATEGY,10-25,Q4,3,7332512.434422683,31980.3,10660.1,8270.8,12317.887638586666,44298.18763858666,43.614382227117126
C,2025,2025-02,SELL,NORMAL_STRATEGY,25-50,Q4,1,1203855.0,11802.5,11802.5,11802.5,2022.3560145,13824.8560145,98.0392156862745
C,2025,2025-03,BUY,NORMAL_STRATEGY,10-25,Q1,1,29707.699051666255,124.3,124.3,124.3,49.90596363689415,174.20596363689415,41.8410055197554
C,2025,2025-03,BUY,NORMAL_STRATEGY,10-25,Q2,1,275246.9965686798,1799.0,1799.0,1799.0,462.3874295357252,2261.387429535725,65.35947793897589
C,2025,2025-03,BUY,NORMAL_STRATEGY,10-25,Q3,1,451866.8144851685,1898.6,1898.6,1898.6,759.0910616536345,2657.6910616536343,42.01680537578662
C,2025,2025-03,BUY,NORMAL_STRATEGY,10-25,Q4,5,5053174.37501278,27054.4,5410.88,5688.9,8488.827632583969,35543.22763258397,53.539415013620186
C,2025,2025-03,BUY,NORMAL_STRATEGY,25-50,Q3,2,1139330.5,11280.5,5640.25,5640.25,1913.9613069499997,13194.461306950001,99.00990099009901
C,2025,2025-03,SELL,NORMAL_STRATEGY,10-25,Q4,5,5133438.457002258,27828.4,5565.68,4787.1,8623.663263918093,36452.06326391809,54.21005868306597
C,2025,2025-03,SELL,NORMAL_STRATEGY,25-50,Q1,1,1128.0,6.0,6.0,6.0,1.8949272000000001,7.8949272,53.191489361702125
C,2025,2025-03,SELL,NORMAL_STRATEGY,25-50,Q3,1,636359.25,3595.25,3595.25,3595.25,1069.0199040749999,4664.269904074999,56.497175141242934
C,2025,2025-03,SELL,NORMAL_STRATEGY,25-50,Q4,2,2245415.5,17045.25,8522.625,8522.625,3772.0734984500004,20817.32349845,75.91134023970174
C,2025,2025-04,BUY,NORMAL_STRATEGY,10-25,Q2,1,242802.5047016144,1232.5,1232.5,1232.5,407.883927648242,1640.383927648242,50.76142033685557
C,2025,2025-04,BUY,NORMAL_STRATEGY,10-25,Q3,3,1359806.9031679153,8597.7,2865.9,2720.1,2284.3396166317807,10882.03961663178,63.227359560906095
C,2025,2025-04,BUY,NORMAL_STRATEGY,10-25,Q4,2,1698159.5318382264,7876.3,3938.15,3938.15,2852.7381975350363,10729.038197535036,46.38139027770878
C,2025,2025-04,BUY,NORMAL_STRATEGY,25-50,Q2,1,229925.5,1284.5,1284.5,1284.5,386.25184744999996,1670.75184745,55.865921787709496
C,2025,2025-04,BUY,NORMAL_STRATEGY,25-50,Q3,1,427063.75,3991.25,3991.25,3991.25,717.424393625,4708.674393625,93.45794392523364
C,2025,2025-04,BUY,NORMAL_STRATEGY,25-50,Q4,1,725812.5,4147.5,4147.5,4147.5,1219.29241875,5366.79241875,57.142857142857146
C,2025,2025-04,SELL,NORMAL_STRATEGY,10-25,Q3,2,1101519.6216064454,5156.4,2578.2,2578.2,1850.4428123366674,7006.8428123366675,46.81169448874598
C,2025,2025-04,SELL,NORMAL_STRATEGY,10-25,Q4,2,2344304.2049156185,12462.9,6231.45,6231.45,3938.1966338377483,16401.096633837748,53.16246916192599
C,2025,2025-04,SELL,NORMAL_STRATEGY,25-50,Q3,1,528368.75,3019.25,3019.25,3019.25,887.606663125,3906.856663125,57.142857142857146
C,2025,2025-05,BUY,NORMAL_STRATEGY,5-10,Q3,1,320267.98354330065,2423.65,2423.65,2423.65,538.0181855543907,2961.6681855543907,75.67568800308506
C,2025,2025-05,BUY,NORMAL_STRATEGY,10-25,Q1,3,14351.000318908691,75.9,25.3,21.5,24.10824543573471,100.00824543573472,52.888299291579806
C,2025,2025-05,BUY,NORMAL_STRATEGY,10-25,Q2,6,748013.483738327,3748.4,624.7333333333333,537.3,1256.5878513320156,5004.987851332015,50.11139613776374
C,2025,2025-05,BUY,NORMAL_STRATEGY,10-25,Q3,4,1261060.9878982543,6894.4,1723.6,1698.3,2118.4563535702773,9012.856353570278,54.671424032318555
C,2025,2025-05,BUY,NORMAL_STRATEGY,25-50,Q1,1,218.0,2.0,2.0,2.0,0.3662182,2.3662182,91.74311926605505
C,2025,2025-05,BUY,NORMAL_STRATEGY,25-50,Q2,2,251478.0,1915.25,957.625,957.625,422.45789219999995,2337.7078922,76.15974359586127
C,2025,2025-05,BUY,NORMAL_STRATEGY,25-50,Q3,2,587664.5,4197.25,2098.625,2098.625,987.21759355,5184.46759355,71.42255487612404
C,2025,2025-05,SELL,NORMAL_STRATEGY,5-10,Q2,1,280364.34718952177,2423.65,2423.65,2423.65,470.9840668436776,2894.634066843678,86.44644100776665
C,2025,2025-05,SELL,NORMAL_STRATEGY,10-25,Q1,8,193810.20240859984,1236.7,154.5875,118.69999999999999,325.5817590262069,1562.2817590262068,63.80985028810457
C,2025,2025-05,SELL,NORMAL_STRATEGY,10-25,Q2,5,779663.8028535843,4144.0,828.8,737.0,1309.7572224137361,5453.757222413737,53.15111442692198
C,2025,2025-05,SELL,NORMAL_STRATEGY,10-25,Q3,2,631275.0057197569,3593.3999999999996,1796.6999999999998,1796.6999999999998,1060.4788821086197,4653.87888210862,56.92289362704824
C,2025,2025-05,SELL,NORMAL_STRATEGY,25-50,Q1,5,83733.0,665.5,133.1,95.5,140.6630667,806.1630667,79.47881958128815
C,2025,2025-05,SELL,NORMAL_STRATEGY,25-50,Q2,3,483301.5,4251.0,1417.0,998.25,811.89818985,5062.898189850001,87.95751720199503
C,2025,2025-05,SELL,NORMAL_STRATEGY,25-50,Q3,2,632665.75,3496.75,1748.375,1748.375,1062.815193425,4559.565193425,55.27010115530989
C,2025,2025-06,BUY,NORMAL_STRATEGY,10-25,Q2,6,649829.492936325,3455.7,575.9499999999999,574.4,1091.6485651837324,4547.348565183733,53.1785651092111
C,2025,2025-06,BUY,NORMAL_STRATEGY,10-25,Q3,3,1960556.5038043978,10679.2,3559.7333333333336,3542.3,3293.5388707410075,13972.738870741006,54.4702485201388
C,2025,2025-06,BUY,NORMAL_STRATEGY,10-25,Q4,2,2607999.424305153,24844.199999999997,12422.099999999999,12422.099999999999,4381.178232890226,29225.378232890223,95.26152409569345
C,2025,2025-06,BUY,NORMAL_STRATEGY,25-50,Q2,1,77670.0,647.25,647.25,647.25,130.477833,777.727833,83.33333333333333
C,2025,2025-06,SELL,BOUNDARY_EXIT,10-25,Q4,1,2583796.8,24844.2,24844.2,24844.2,4340.5202443200005,29184.72024432,96.15384615384616
C,2025,2025-06,SELL,NORMAL_STRATEGY,5-10,Q2,1,232217.59541015624,1203.2,1203.2,1203.2,390.10233852952143,1593.3023385295214,51.81347252669799
C,2025,2025-06,SELL,NORMAL_STRATEGY,10-25,Q3,7,4335066.717835999,23924.9,3417.842857142857,3429.1,7282.478579292694,31207.378579292694,55.18923134807705
C,2025,2025-06,SELL,NORMAL_STRATEGY,25-50,Q3,1,532280.0,4752.5,4752.5,4752.5,894.177172,5646.677172,89.28571428571428
C,2025,2025-07,BUY,NORMAL_STRATEGY,<5,Q3,1,293593.73633517267,1537.14,1537.14,1537.14,493.20811766945644,2030.3481176694565,52.356021595950175
C,2025,2025-07,BUY,NORMAL_STRATEGY,5-10,Q1,2,22323.999640274047,153.55,76.775,76.775,37.50208699569637,191.05208699569636,68.78247736708666
C,2025,2025-07,BUY,NORMAL_STRATEGY,5-10,Q3,1,293594.40388879774,2038.85,2038.85,2038.85,493.2092390927914,2532.0592390927914,69.4444435246197
C,2025,2025-07,BUY,NORMAL_STRATEGY,10-25,Q1,4,40234.49982566833,191.2,47.8,55.099999999999994,67.58993625714024,258.7899362571402,47.52140596464442
C,2025,2025-07,BUY,NORMAL_STRATEGY,10-25,Q2,2,521898.5995910644,3055.8,1527.9,1527.9,876.7374574530292,3932.5374574530288,58.551603748206716
C,2025,2025-07,BUY,NORMAL_STRATEGY,10-25,Q3,2,865368.4236106873,4321.0,2160.5,2160.5,1453.7324148235934,5774.732414823593,49.93248981712251
C,2025,2025-07,BUY,NORMAL_STRATEGY,10-25,Q4,3,2602814.147812271,13155.9,4385.3,4191.3,4372.467486909834,17528.367486909832,50.54490736904076
C,2025,2025-07,BUY,NORMAL_STRATEGY,25-50,Q2,2,537343.0,4073.5,2036.75,2036.75,902.6825057000001,4976.182505700001,75.80818955490255
C,2025,2025-07,BUY,NORMAL_STRATEGY,25-50,Q3,1,495420.25,4384.25,4384.25,4384.25,832.2564779749999,5216.506477975,88.49557522123894
C,2025,2025-07,SELL,NORMAL_STRATEGY,<5,Q1,1,28898.99949231148,152.1,152.1,152.1,48.547429247134055,200.64742924713406,52.63157987198342
C,2025,2025-07,SELL,NORMAL_STRATEGY,5-10,Q1,1,44281.598858642574,299.2,299.2,299.2,74.38865792263367,373.5886579226337,67.56756930912042
C,2025,2025-07,SELL,NORMAL_STRATEGY,10-25,Q1,6,86961.7989643097,409.2,68.2,55.75,146.08712608014383,555.2871260801438,47.0551443131876
C,2025,2025-07,SELL,NORMAL_STRATEGY,10-25,Q2,2,536907.6096725464,2469.0,1234.5,1234.5,901.9510934889106,3370.9510934889104,45.985565403064676
C,2025,2025-07,SELL,NORMAL_STRATEGY,10-25,Q3,5,2111313.116473389,11238.8,2247.7599999999998,1844.4,3546.7949043636454,14785.594904363645,53.2313275198736
C,2025,2025-07,SELL,NORMAL_STRATEGY,25-50,Q1,3,8797.0,61.25,20.416666666666668,24.0,14.7780803,76.0280803,69.62600886665908
C,2025,2025-07,SELL,NORMAL_STRATEGY,25-50,Q3,1,295564.5,2345.75,2345.75,2345.75,496.51880355000003,2842.26880355,79.36507936507937
C,2025,2025-08,BUY,NORMAL_STRATEGY,<5,Q1,2,16858.09989432335,85.54,42.77,42.77,28.319922012473796,113.8599220124738,50.74118704730419
C,2025,2025-08,BUY,NORMAL_STRATEGY,10-25,Q1,7,86274.7991153717,402.2,57.457142857142856,37.4,144.93303503391292,547.133035033913,46.6184800340311
C,2025,2025-08,BUY,NORMAL_STRATEGY,10-25,Q2,5,1291114.1102745056,6012.7,1202.54,1269.4,2168.9425938501417,8181.642593850142,46.569857397977245
C,2025,2025-08,BUY,NORMAL_STRATEGY,10-25,Q3,2,565598.9988189698,2747.6,1373.8,1373.8,950.1497581159874,3697.7497581159873,48.57858669724094
C,2025,2025-08,BUY,NORMAL_STRATEGY,25-50,Q1,7,132237.5,1097.75,156.82142857142858,152.0,222.14577625,1319.89577625,83.01351734568485
C,2025,2025-08,BUY,NORMAL_STRATEGY,25-50,Q2,1,193217.0,1027.75,1027.75,1027.75,324.5852383,1352.3352383000001,53.191489361702125
C,2025,2025-08,BUY,NORMAL_STRATEGY,25-50,Q3,2,591666.75,4637.25,2318.625,2318.625,993.940973325,5631.1909733249995,78.37604529914854
C,2025,2025-08,BUY,NORMAL_STRATEGY,50-100,Q1,2,35604.0,156.0,78.0,78.0,59.811159599999996,215.8111596,43.81530165149983
C,2025,2025-08,BUY,NORMAL_STRATEGY,50-100,Q2,1,274170.0,1235.0,1235.0,1235.0,460.578183,1695.578183,45.04504504504504
C,2025,2025-08,SELL,NORMAL_STRATEGY,<5,Q1,2,11281.979970893859,56.54,28.27,28.27,18.952598153104596,75.4925981531046,50.115316766973834
C,2025,2025-08,SELL,NORMAL_STRATEGY,5-10,Q2,1,266941.19638900756,1893.2,1893.2,1893.2,448.43451581389377,2341.634515813894,70.9219867749855
